id,name,citations
8899142000,Wȩgrzyńska Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8899142000&origin=inward
8894239800,Golenko Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8894239800&origin=inward
8502458500,Lisiak Rafal ,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8502458500&origin=inward
7801647434,Banaszak Teresa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801647434&origin=inward
7801377300,Czerwińska Dorota,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801377300&origin=inward
7007057322,Komorowski Ryszard A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7007057322&origin=inward
7004852164,Witek Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7004852164&origin=inward
6701792834,Kordon Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6701792834&origin=inward
6603398336,Halas Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603398336&origin=inward
6602357346,Dereń Aldona Małgorzata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602357346&origin=inward
6508369709,Kostowski Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508369709&origin=inward
6508285207,Suchwałko Artur,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508285207&origin=inward
6508268483,Walkowiak Urszula,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508268483&origin=inward
6508035515,Talatinian Alexander,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508035515&origin=inward
6507620887,Świa̧tek-Tran Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507620887&origin=inward
6507491737,Szpaczyński Janusz A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507491737&origin=inward
6507317065,Ziółek Bozena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507317065&origin=inward
6507307813,Szalbierz Zdzisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507307813&origin=inward
6507105190,Czemplik Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507105190&origin=inward
6507100248,Bajcar Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507100248&origin=inward
6506985756,Kruczek Halina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506985756&origin=inward
6506794261,Grygoriev Anatolii,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506794261&origin=inward
6506558385,Bieniecki Albert,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506558385&origin=inward
6506077590,Zelek A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506077590&origin=inward
6505562957,Zarȩba-Grodź Iwona,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505562957&origin=inward
57214011371,Borkowska Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57214011371&origin=inward
57210174091,Obstarczyk Agata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57210174091&origin=inward
57207541980,Bulinski Aleksander T.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57207541980&origin=inward
57205754018,Kujawska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57205754018&origin=inward
57204092341,Kolonko Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57204092341&origin=inward
57202599379,Duda Monika Maria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57202599379&origin=inward
57201476537,Moczała-Dusanowska Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57201476537&origin=inward
57200367023,Romanik Elżbieta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57200367023&origin=inward
57198442468,Czyżewska Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57198442468&origin=inward
57197781435,Gawlik Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57197781435&origin=inward
57197692280,Zaleski A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57197692280&origin=inward
57196232728,Góźdź Antoni S.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57196232728&origin=inward
57195331501,Adach-Pawelus Karolina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57195331501&origin=inward
57194766779,Jedwabny Wiktoria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194766779&origin=inward
57194544425,Brzezi?ska Marta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194544425&origin=inward
57194469098,Chmielewska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194469098&origin=inward
57194467698,Sobczyk Karolina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194467698&origin=inward
57194466843,Wolf Mirela,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194466843&origin=inward
57194025340,Nguyen Anh Triet,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194025340&origin=inward
57191472966,Gąbka Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57191472966&origin=inward
57191412477,Zimmer Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57191412477&origin=inward
57190390522,Babiak Jolanta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57190390522&origin=inward
57188831820,Adamow Alina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57188831820&origin=inward
57188538804,Miniach Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57188538804&origin=inward
57143883500,Górski Arkadiusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57143883500&origin=inward
57142197500,Górniak Aneta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57142197500&origin=inward
57091740500,Brycz Bogumiła,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57091740500&origin=inward
57074722700,Bielska Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57074722700&origin=inward
56960236400,Dobrowolska Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56960236400&origin=inward
56663303000,Żulpo Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56663303000&origin=inward
56651019500,Mielnik-Pyszczorski Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56651019500&origin=inward
56538438900,Rogowska Marta E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56538438900&origin=inward
56513855600,Smolina Irina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56513855600&origin=inward
56184140900,Klekotko Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56184140900&origin=inward
56180647700,Głogocka Daria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56180647700&origin=inward
56071149600,Balcerzak Lucyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56071149600&origin=inward
55990301200,Jawień Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55990301200&origin=inward
55982523700,Góral Ida,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55982523700&origin=inward
55932086400,Walczak Elżbieta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55932086400&origin=inward
55774780200,Misiurek Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55774780200&origin=inward
55621567000,Kozyra Kinga,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55621567000&origin=inward
55512167700,Zdunek Marzena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55512167700&origin=inward
55484699400,Sambor Aleksandra,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55484699400&origin=inward
55350337400,Misztal Barbara,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55350337400&origin=inward
55194523900,Mazur Hanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55194523900&origin=inward
54882138300,Kaleta Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54882138300&origin=inward
53664225400,Olech Kamila,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53664225400&origin=inward
41761899100,Linkowski Tomasz A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=41761899100&origin=inward
37111235200,Tadaszak Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=37111235200&origin=inward
36118405800,Popko Małgorzata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36118405800&origin=inward
35210505800,Kubas Karolina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35210505800&origin=inward
35179293700,Graczyk Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=35179293700&origin=inward
25927931700,Gronostajska Barbara Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=25927931700&origin=inward
25621952500,Wójtowicz-Młochowska Halina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=25621952500&origin=inward
24464013200,Kliber Sylwia,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=24464013200&origin=inward
23091683500,Laszkiewicz Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=23091683500&origin=inward
12781870900,Liber Elzbieta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=12781870900&origin=inward
8879542500,Koszela-Marek Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8879542500&origin=inward
8645228100,Chludzińska Ludmiła,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8645228100&origin=inward
8274072800,Oko F. A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=8274072800&origin=inward
7801352446,Saczuk Bozena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7801352446&origin=inward
7006631542,Gabor Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7006631542&origin=inward
7006492366,Malinowska Bozena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7006492366&origin=inward
7005596187,Moskal Janina M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7005596187&origin=inward
7004405870,Koziol Antoni,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7004405870&origin=inward
7004116041,Urbański Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=7004116041&origin=inward
6701904050,Seweryn Artur,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6701904050&origin=inward
6604013284,Śliwińska Elzbieta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6604013284&origin=inward
6603943372,Kołodziej Barbara,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603943372&origin=inward
6603288357,Siemieniuk Alicja,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603288357&origin=inward
6603122673,Augustyn Danuta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6603122673&origin=inward
6602944623,Grzybowska Dorota,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6602944623&origin=inward
6508184145,Troskolanski A. T.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6508184145&origin=inward
6507953351,Skrowaczewska Zofia,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507953351&origin=inward
6507905003,Grotowska Monika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507905003&origin=inward
6507612738,Wedzicha Leokadia,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507612738&origin=inward
6507599375,Horobiowska Monika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507599375&origin=inward
6507494656,Sycińska A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507494656&origin=inward
6507372633,Prucnal-Wiesztort Monika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507372633&origin=inward
6507241464,Garncarz Beata E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507241464&origin=inward
6507181499,Bohdziewicz Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507181499&origin=inward
6507105191,Czemplik Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507105191&origin=inward
6507051953,Ślipko Kazimiera,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6507051953&origin=inward
6506879487,Łowkis Robert A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506879487&origin=inward
6506739998,Jarosz-Nowak Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506739998&origin=inward
6506627823,Hołodnik Barbara,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506627823&origin=inward
6506135737,Dzidowska Krystyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506135737&origin=inward
6506100558,Kotlewska Urszula,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506100558&origin=inward
6506058103,Ma̧drecki Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6506058103&origin=inward
6505984618,Paszkowska Gabriela,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505984618&origin=inward
6505978489,Kuzko Antoni,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505978489&origin=inward
6505977564,Pszonka A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505977564&origin=inward
6505908690,Saczuk Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505908690&origin=inward
6505838917,Kolendowicz Maryla,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6505838917&origin=inward
6504524066,Sikorska-Sobiegraj Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6504524066&origin=inward
6504422415,Narowska Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6504422415&origin=inward
6504351860,Zoglowek Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=6504351860&origin=inward
57214417036,Gupta Anil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57214417036&origin=inward
57212557407,Wiȩckowski Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57212557407&origin=inward
57211485665,Lamek Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57211485665&origin=inward
57209756371,Mas Maria T.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57209756371&origin=inward
57208322156,Łabowska Magdalena Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57208322156&origin=inward
57205657207,Brol Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57205657207&origin=inward
57205222727,Wiśniewska Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57205222727&origin=inward
57205220423,Karolak Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57205220423&origin=inward
57204095779,Nienartowicz Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57204095779&origin=inward
57203948535,Hałdys Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57203948535&origin=inward
57203935466,Szymańska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57203935466&origin=inward
57202900254,Kiliszkiewicz Milena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57202900254&origin=inward
57202516350,Bobowska Barbara,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57202516350&origin=inward
57202368526,Pawlak Maria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57202368526&origin=inward
57200614892,Kopeć Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57200614892&origin=inward
57200303027,Brenk Arkadiusz Patryk,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57200303027&origin=inward
57200215843,Kosiara Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57200215843&origin=inward
57199595414,Lingelsheim A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57199595414&origin=inward
57198127987,Gajda Anna D.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57198127987&origin=inward
57197747021,Karbowa Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57197747021&origin=inward
57197744656,Gurgul Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57197744656&origin=inward
57196777462,Kowalska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57196777462&origin=inward
57195776286,Prucnal Monika A.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57195776286&origin=inward
57194461968,Rucka Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194461968&origin=inward
57194113708,Uciechowska-Grakowicz Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57194113708&origin=inward
57192988291,Klem-Marciniak Ewelina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57192988291&origin=inward
57192656166,Pilsniak-Rabiega Magdalena,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57192656166&origin=inward
57191953130,Lewandowska Daria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57191953130&origin=inward
57191482645,Dolega Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57191482645&origin=inward
57191405487,Kamińska Anna Maria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57191405487&origin=inward
57190338577,Noga Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57190338577&origin=inward
57190139983,Kamińska Karolina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57190139983&origin=inward
57190133020,Falkowska Julia,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57190133020&origin=inward
57045714400,Sadowska Małgorzata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57045714400&origin=inward
57006822600,Baczyńska Paulina,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=57006822600&origin=inward
56997435900,Frączkowska Kaja,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56997435900&origin=inward
56946593100,Lower Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56946593100&origin=inward
56928378900,Poznar Monika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56928378900&origin=inward
56893790500,Kisiela Anna M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56893790500&origin=inward
56820305300,Kliber Marta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56820305300&origin=inward
56797784400,Marciniak Monika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56797784400&origin=inward
56688581500,Urbańska Dorota,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56688581500&origin=inward
56682088000,Justyniarski Adrian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56682088000&origin=inward
56669818200,Szyłko-Bigus Olga,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56669818200&origin=inward
56650961000,Wejman-Gibas Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56650961000&origin=inward
56644901900,Oleszko Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56644901900&origin=inward
56635978900,Janic-Wróblewska Alicja,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56635978900&origin=inward
56606192700,Kotowska Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56606192700&origin=inward
56532000700,Dzierka Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56532000700&origin=inward
56528408100,Tankiewicz Matylda,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56528408100&origin=inward
56454956200,Ptak Anita,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56454956200&origin=inward
56447110200,Lupul Iwona,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56447110200&origin=inward
56439967800,Łęcka Maria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56439967800&origin=inward
56336708600,Łętkowska Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56336708600&origin=inward
56315521500,Kott Joanna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56315521500&origin=inward
56301283600,Cichoń Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56301283600&origin=inward
56039311000,Stryjewska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56039311000&origin=inward
56008167900,Wejman Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=56008167900&origin=inward
55958262300,Ptaszyńska Ewa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55958262300&origin=inward
55902253000,Rózańska Agnieszka,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55902253000&origin=inward
55892827200,Włodarczyk Katarzyna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55892827200&origin=inward
55857510500,Jakubiak-Marcinkowska Anna,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55857510500&origin=inward
55789009500,Barycza Barbara,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55789009500&origin=inward
55781602200,Gronczewski Andrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55781602200&origin=inward
55773797100,Handke Artur,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55773797100&origin=inward
55650373700,Kruszyna Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55650373700&origin=inward
55600698100,Matusiak Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55600698100&origin=inward
55305584500,Krawczyńska Małgorzata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55305584500&origin=inward
55258905900,Kita Urszula,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55258905900&origin=inward
55258452200,Torchała Kamila,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55258452200&origin=inward
55203059000,Kurc Teresa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55203059000&origin=inward
54973805500,Szul-Pietrzak Elzbieta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54973805500&origin=inward
52364408300,Larkowska Maria,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52364408300&origin=inward
50263232300,Wardyński Adam,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=50263232300&origin=inward
50261108100,Brzozowska Agata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=50261108100&origin=inward
39762106600,Knawa-Hawryszków Marta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=39762106600&origin=inward
37118482700,Bochno Marta,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=37118482700&origin=inward
37067874500,Stefanicka Mariola,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=37067874500&origin=inward
36915853100,Winiarska Beata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36915853100&origin=inward
36713333200,Czycz Dominika,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36713333200&origin=inward
36628061600,Duraj Ilona,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36628061600&origin=inward
36348628200,Mendyk-Krajewska Teresa,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36348628200&origin=inward
36342983400,Skrzela Renata,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=36342983400&origin=inward
