id,label,department,orcid,disciplines,publications,citations,impact_factor,supervisorships
468300,Małgorzata K. Krawczyńska,W07,Nieznane,[],24,13,1.822,0
486710,Ryszard Hołubowski,W02,0000-0002-2999-2758,['inżynieria lądowa i transport'],28,6,7.639,0
440620,Andrzej P. Stafiniak,W12,0000-0002-8454-3277,"['automatyka', 'elektronika i elektrotechnika']",78,50,31.658,0
432590,Agnieszka Sobianowska-Turek,W07,Nieznane,[],84,32,25.625,0
491400,Paweł J. Bury,W10,0000-0002-1480-0653,['inżynieria mechaniczna'],16,0,0,0
491370,Rafał A. Cieślicki,W10,0000-0003-3525-672X,['inżynieria mechaniczna'],12,0,0,0
903426,Wojciech Noworolnik,Nieznane,Nieznane,[],1,0,0,0
423230,Sebastian Wróblewski,W01,0000-0002-2574-8395,['architektura i urbanistyka'],56,0,0,0
430970,Krzysztof Serafin,PRD,0000-0003-1710-5856,['filozofia'],44,0,0,0
351653,Janusz Lichota,W09,0000-0003-4423-3394,"['inżynieria środowiska', 'górnictwo i energetyka']",166,40,5.769,1
059886,Kazimierz Wójs,W09,0000-0002-4998-2223,"['inżynieria środowiska', 'górnictwo i energetyka']",216,57,8.518,6
450100,Piotr Podkomorzy,W09,Nieznane,[],5,0,0,0
600120,Justyna Herlender,W05,0000-0002-9469-4546,"['automatyka', 'elektronika i elektrotechnika']",12,0,3.022,0
295019,Kazimierz Herlender,W05,0000-0002-6128-8568,[],80,7,0,0
461330,Magdalena M. Wilk-Kozubek,W03,Nieznane,[],10,26,21.098,0
436140,Dominika Grygier,W10,0000-0001-7062-6357,['inżynieria mechaniczna'],103,18,2.423,0
470300,Krzysztof S. Skorupski,W04,0000-0002-4833-2819,[],24,58,10.664,0
801691,Joanna E. Noga,W03,Nieznane,[],11,0,16.826,0
451000,Anna M. Sitek,W11,0000-0002-0602-1959,['nauki fizyczne'],39,77,112.450,0
108346,Włodzimierz Salejda,W11,Nieznane,[],98,137,10.312,1
442670,Maciej M. Zięba,W08,0000-0003-4217-7712,['informatyka techniczna i telekomunikacja'],47,107,26.557,0
493560,Sebastian K. Tomczak,W08,0000-0003-3528-3533,['nauki o zarządzaniu i jakości'],31,25,9.342,0
440510,Jakub M. Tomczak,W08,0000-0001-8634-694X,[],58,155,26.536,0
468740,Marlena Kwiatkowska,W04,Nieznane,[],15,3,1.211,0
282707,Andrzej Szczurek,W07,0000-0002-7486-4552,"['inżynieria środowiska', 'górnictwo i energetyka']",192,258,119.189,3
474200,Paweł J. Drąg,W04,0000-0001-6718-851X,"['automatyka', 'elektronika i elektrotechnika']",45,51,42.694,0
600097,Łukasz Lamch,W03,0000-0002-0332-7119,['inżynieria chemiczna'],22,63,67.709,0
130970,Kazimiera Wilk,W03,0000-0002-2020-1761,['inżynieria chemiczna'],307,993,275.745,12
298319,Adam Gubański,W05,0000-0001-5786-5548,"['automatyka', 'elektronika i elektrotechnika']",109,58,9.507,0
343799,Paweł Kostyła,W05,0000-0002-4259-9950,"['automatyka', 'elektronika i elektrotechnika']",100,24,14.111,0
301907,Jacek Rezmer,W05,0000-0002-2822-7595,"['automatyka', 'elektronika i elektrotechnika']",145,450,16.981,0
147574,Jarosław Szymańda,W05,0000-0002-5096-126X,[],86,5,5.628,0
061322,Barbara Namysłowska-Wilczyńska,W02,0000-0002-0630-2320,[],166,122,2.156,3
416310,Joanna Bauer,W11,Nieznane,[],127,139,77.339,0
452310,Marcin J. Baranowski,W09,0000-0002-3017-0292,"['inżynieria środowiska', 'górnictwo i energetyka']",68,11,31.167,0
024394,Halina Pawlak-Kruczek,W09,0000-0002-3779-5818,"['inżynieria środowiska', 'górnictwo i energetyka']",428,168,88.680,6
903454,Małgorzata Frydel,W09,Nieznane,[],2,0,0,0
488330,Ewa W. Miniach,W03,Nieznane,[],5,58,18.312,0
333156,Dariusz Dziubiński,W01,0000-0003-1294-3623,['architektura i urbanistyka'],37,0,0,0
802149,Karolina Malerek,W08,Nieznane,[],1,0,0,0
801817,Katarzyna Włodarczyk,W08,Nieznane,[],9,0,0.934,0
450010,Ewelina Świątek-Najwer,W10,0000-0003-0368-8587,['inżynieria mechaniczna'],80,20,18.550,0
450020,Michał Popek,W10,Nieznane,[],29,10,16.160,0
453290,Magdalena M. Żuk,W10,0000-0003-3849-570X,['inżynieria mechaniczna'],33,15,19.809,0
800532,Katarzyna Gwóźdź,W08,Nieznane,[],13,0,0,0
461560,Adam Ł. Pelesz,W05,0000-0003-0560-7170,"['automatyka', 'elektronika i elektrotechnika']",26,2,4.782,0
409230,Anna Jaśkiewicz,W13,0000-0002-8480-7850,['matematyka'],55,189,51.467,0
474020,Matylda M. Tankiewicz,W02,0000-0003-3523-028X,['inżynieria lądowa i transport'],25,7,0.788,0
437560,Patrycja J. Śniadek,W12,0000-0003-1752-2350,"['automatyka', 'elektronika i elektrotechnika']",64,52,20.587,0
801700,Wojciech Kosek,W12,Nieznane,[],9,0,0.218,0
474800,Joanna K. Zimmer,W08,0000-0003-3060-1432,['nauki o zarządzaniu i jakości'],31,0,0,0
040822,Franciszek Przystupa,W10,0000-0002-6849-7151,['inżynieria mechaniczna'],247,6,0.383,7
053167,Marek Sokolski,W10,0000-0001-9907-2095,['inżynieria mechaniczna'],192,7,3.199,0
474650,Piotr M. Sokolski,W10,0000-0003-2407-7988,['inżynieria mechaniczna'],60,7,3.199,0
496740,Krzysztof Grzelakowski,W12,0000-0003-2419-7883,"['automatyka', 'elektronika i elektrotechnika']",7,0,4.820,0
454690,Maciej P. Kożuch,W02,0000-0002-1743-5233,['inżynieria lądowa i transport'],68,65,8.037,0
416210,Wojciech Lorenc,W02,0000-0003-2693-1252,['inżynieria lądowa i transport'],161,150,11.124,2
084323,Józef Rabiega,W02,0000-0002-0221-9079,[],399,16,2.203,0
147239,Stanisław Zaborski,W10,0000-0001-5352-8800,[],251,28,6.009,4
003935,Jan Biliszczuk,W02,0000-0002-1767-7216,['inżynieria lądowa i transport'],672,38,1.906,9
433710,Piotr Kowalewski,W10,0000-0003-2216-5706,['inżynieria mechaniczna'],93,15,11.069,0
411920,Tomasz Kamiński,W02,0000-0002-9023-3734,['inżynieria lądowa i transport'],101,25,12.576,0
096881,Czesław Machelski*,W02,0000-0002-1215-7908,['inżynieria lądowa i transport'],512,54,0.993,3
801241,Agata Kozioł,W03,0000-0003-1357-3484,[],23,0,11.499,0
903761,Jakub Frątczak,W03,Nieznane,[],4,0,1.999,0
903762,Mateusz Jasnowski,W03,Nieznane,[],3,0,1.449,0
004808,Jan Bień,W02,0000-0002-6256-5563,['inżynieria lądowa i transport'],593,149,19.699,5
145073,Małgorzata Gładysz,W02,Nieznane,[],85,9,0.515,0
023409,Włodzimierz Kordylewski,W09,Nieznane,[],462,589,20.696,15
362264,Arkadiusz Dyjakon,W09,0000-0003-3618-2099,[],50,44,3.357,0
801055,Przemysław Kobel,Nieznane,0000-0001-6710-0784,[],19,0,0,0
037833,Wiesław Ostropolski,W09,Nieznane,[],166,0,0,0
445340,Paweł J. Hawryszków,W02,0000-0001-8787-1121,['inżynieria lądowa i transport'],131,10,0,0
359703,Radosław Zimroz,W06,0000-0003-4781-9972,"['inżynieria środowiska', 'górnictwo i energetyka']",377,955,108.530,3
093376,Jerzy Onysyk,W02,0000-0001-7600-2780,['inżynieria lądowa i transport'],323,16,1.906,0
417790,Paweł Knapkiewicz,W12,0000-0001-7300-0341,"['automatyka', 'elektronika i elektrotechnika']",73,75,28.758,0
802326,Danylo Lizanets,W12,Nieznane,[],27,0,7.509,0
355301,Sławomir Pietrowicz,W09,0000-0002-5863-8790,"['inżynieria środowiska', 'górnictwo i energetyka']",135,54,46.194,2
471560,Janusz Szpaczyński,W09,0000-0001-8171-0482,"['inżynieria środowiska', 'górnictwo i energetyka']",40,1,1.291,0
802190,Konrad Tajchman,W09,Nieznane,[],12,0,0,0
416150,Jacek Prokopski,PRD,0000-0002-1021-1712,['filozofia'],63,0,0,0
600141,Maciej Cholewiński,W09,0000-0002-1831-9760,"['inżynieria środowiska', 'górnictwo i energetyka']",67,20,11.473,0
802083,Wojciech Pospolita,W09,0000-0001-6592-4413,[],31,0,0,0
478120,Marta A. Rusnak,W01,0000-0002-5639-5326,['architektura i urbanistyka'],32,0,0,0
600253,Piotr S. Stryczek,W10,0000-0001-5696-080X,['inżynieria mechaniczna'],11,3,0,0
416370,Michał Banaś,W10,0000-0003-3433-1249,['inżynieria mechaniczna'],53,5,0.323,0
406640,Piotr Młynarz,W03,0000-0002-8502-4022,['nauki chemiczne'],107,757,198.303,4
452180,Igor Gisterek,W02,0000-0001-6285-937X,['inżynieria lądowa i transport'],50,3,5.744,0
802315,Lubomir Marciniak,W10,Nieznane,[],6,0,0,0
084538,Jarosław Stryczek,W10,0000-0003-2650-2968,[],202,100,12.522,5
801441,Izabela Augustyniak,W12,Nieznane,[],28,0,5.042,0
600101,Lucyna Balcerzak,W03,0000-0002-3268-7818,['nauki chemiczne'],13,10,12.190,0
902644,Agata Zerka,W03,Nieznane,[],3,0,0,0
480170,Marcin Skoreński,W03,0000-0001-8578-8957,['nauki chemiczne'],26,46,42.194,0
901623,Daria Nowak,W03,Nieznane,[],9,0,2.248,0
902645,Magdalena Idzi,Nieznane,Nieznane,[],3,0,5.467,0
902647,Magdalena Łaszczyk,W03,Nieznane,[],3,0,0,0
902648,Marta Jakubaszek,Nieznane,Nieznane,[],1,0,0,0
902653,Grzegorz Piątyszek,W10,Nieznane,[],1,0,0,0
050533,Krystyn Styczeń,W04,Nieznane,[],156,29,2.637,4
448290,Andrzej P. Pawlak,W10,0000-0002-9921-9349,['inżynieria mechaniczna'],54,13,10.911,0
449990,Robert Dziedzic,W10,Nieznane,[],60,12,5.776,0
348879,Janusz Rogula,W09,0000-0002-1599-1092,['inżynieria mechaniczna'],124,1,0,0
417110,Maciej Zawiślak,W10,0000-0001-9231-8945,['inżynieria mechaniczna'],116,25,6.076,0
600095,Adam Szukalski,W03,0000-0003-1062-0812,['nauki chemiczne'],26,100,83.225,0
452010,Anna Bastrzyk,W03,0000-0001-5091-9814,['inżynieria chemiczna'],54,93,51.023,0
600152,Justyna Ulatowska,W03,0000-0002-8175-4431,['inżynieria chemiczna'],19,33,8.730,0
903652,Ewelina Szczałba,Nieznane,Nieznane,[],1,0,1.106,0
419660,Tomasz Koźlecki,W03,Nieznane,[],100,362,64.350,0
090623,Zygmunt Sadowski,W03,0000-0001-6280-0976,['inżynieria chemiczna'],243,599,44.959,13
802254,Justyna Rogacka,W03,Nieznane,[],11,0,30.398,0
146203,Bogdan Kuchta,W03,0000-0002-8635-4154,['inżynieria chemiczna'],100,408,101.628,2
802009,Joanna Borkowska,W10,0000-0001-5117-2361,[],11,0,0,0
268048,Andrzej Kaźmierczak,PRD,0000-0001-6135-5014,['inżynieria mechaniczna'],205,9,1.902,5
903654,Michał Plawski,Nieznane,Nieznane,[],1,0,0,0
464220,Alicja Bakalarz,W06,0000-0003-4391-0293,"['inżynieria środowiska', 'górnictwo i energetyka']",46,16,7.297,0
491440,Monika Magdziak-Tokłowicz,W10,0000-0003-0235-6038,['inżynieria mechaniczna'],18,5,2.194,0
448150,Radosław S. Wróbel,W10,0000-0002-8681-0930,['inżynieria mechaniczna'],101,10,3.676,0
454990,Radosław M. Włostowski,W10,0000-0002-8358-8780,['inżynieria mechaniczna'],35,13,1.201,0
802255,Agnieszka Skomra,W08,Nieznane,[],15,0,0,0
004712,Jan Betta,W08,0000-0001-5397-4448,['nauki o zarządzaniu i jakości'],106,3,1.190,0
478280,Monika K. Andrych-Zalewska,W10,0000-0001-6676-2508,['inżynieria mechaniczna'],33,0,0,0
292292,Roman Pietroń,W08,0000-0002-8191-8889,['nauki o zarządzaniu i jakości'],80,3,0,0
600201,Malwina Lewandowska,W11,Nieznane,[],25,0,0.925,0
063265,Marek Zając,W11,Nieznane,[],149,98,13.345,2
600125,Damian Kasza,W06,0000-0002-8973-155X,"['inżynieria środowiska', 'górnictwo i energetyka']",50,5,3.942,0
483810,Marta A. Szmigiel,W11,0000-0002-2823-4859,[],23,3,5.144,0
023692,Henryk Kasprzak,W11,0000-0002-4241-1954,[],253,596,87.570,11
403210,Anna Bać,W01,0000-0003-2832-6208,['architektura i urbanistyka'],81,1,11.018,1
490670,Katarzyna K. Grudzińska,W06,Nieznane,[],18,2,2.999,0
903655,Laura Downar-Zapolska,Nieznane,Nieznane,[],8,0,0,0
346242,Tadeusz Głowacki,W06,0000-0003-4388-7994,"['inżynieria środowiska', 'górnictwo i energetyka']",65,2,4.118,0
348534,Paweł Zagożdżon,W06,0000-0002-5673-3401,"['inżynieria środowiska', 'górnictwo i energetyka']",131,121,10.162,0
121563,Wojciech Ciężkowski,W06,0000-0003-3418-7179,"['inżynieria środowiska', 'górnictwo i energetyka']",245,168,0.661,7
464660,Marcin Michalski,W01,0000-0003-4438-8214,['architektura i urbanistyka'],24,1,0,0
423160,Adam Sieradzki,W11,0000-0003-4136-5754,['nauki fizyczne'],82,330,211.298,0
012201,Marek Gawliński,W09,Nieznane,[],263,7,3.319,3
476190,Michał W. Stanclik,W09,0000-0003-3251-9539,['inżynieria mechaniczna'],22,0,0,0
600212,Agata Kirjanów-Błażej,W04,Nieznane,[],37,8,7.197,0
489760,Jarosław J. Jankowski*,W08,Nieznane,[],20,46,20.825,0
100687,Ryszard Poprawski,W11,Nieznane,[],189,382,56.952,6
147983,Ewa Radojewska,W11,Nieznane,[],89,37,5.571,0
417580,Wojciech Poprawski,W09,0000-0001-9017-5813,['inżynieria mechaniczna'],32,7,4.265,0
122083,Kazimierz Choroś,W08,0000-0001-6969-976X,['informatyka techniczna i telekomunikacja'],116,39,7.125,0
903656,Adam Gogol,Nieznane,Nieznane,[],1,0,0,0
800297,Agnieszka Didyk-Mucha,W03,Nieznane,[],14,0,3.711,0
466960,Agnieszka Szymańska,W03,Nieznane,[],32,5,18.218,0
435200,Grzegorz Debita,W08,0000-0003-1984-4740,[],76,13,3.216,0
458310,Patryk J. Schauer,W08,0000-0003-0912-4010,['informatyka techniczna i telekomunikacja'],24,7,0.942,0
903257,Mateusz Juźwiak,W04,Nieznane,[],3,0,0,0
802914,Jarosław Szumega,W04,Nieznane,[],5,0,0,0
901850,Artur Palka,Nieznane,Nieznane,[],5,0,0,0
902932,Emil Barczyński,W04,Nieznane,[],3,0,0,0
902929,Patryk Pham. Quoc,Nieznane,Nieznane,[],3,0,0,0
903657,Magdalena Szatanik,W03,Nieznane,[],2,0,0,0
600096,Rafał Hołubowicz,W03,0000-0002-2555-2069,['nauki chemiczne'],20,14,28.588,0
801762,Mateusz Celmer,W04,Nieznane,[],11,0,4.311,0
337484,Krzysztof Opieliński,W04,0000-0001-9531-1562,"['automatyka', 'elektronika i elektrotechnika']",214,93,28.861,1
145501,Józef Hoffmann,W03,0000-0002-4173-193X,['inżynieria chemiczna'],563,222,46.073,7
052625,Ryszard Steller,W03,Nieznane,[],244,212,33.064,7
457290,Marta Huculak-Mączka,W03,0000-0002-9959-0340,['inżynieria chemiczna'],145,26,16.339,0
275578,Krystyna Hoffmann,W03,0000-0001-9950-7538,['inżynieria chemiczna'],338,67,31.823,0
496040,Dariusz M. Popławski,W03,Nieznane,[],49,5,5.783,0
490880,Ewelina Klem-Marciniak,W03,Nieznane,[],57,2,6.738,0
600099,Maciej Kaniewski,W03,0000-0002-8632-385X,['inżynieria chemiczna'],47,0,8.122,0
215390,Piotr Adamski,W03,Nieznane,[],1,0,0,0
466000,Jagoda B. Mrzygłocka-Chojnacka,W08,0000-0002-5404-4696,['nauki o zarządzaniu i jakości'],28,0,0,0
486210,Marcin K. Dębowski*,W09,Nieznane,[],13,2,8.773,0
442400,Michał J. Czerep,W09,0000-0003-1286-6277,"['inżynieria środowiska', 'górnictwo i energetyka']",82,14,35.359,0
035718,Ernest Niemczyk,W01,Nieznane,[],101,0,0,15
456930,Aleksandra Brzozowska,W01,Nieznane,[],33,0,0,0
600262,Emilia K. Zachanowicz,W03,0000-0003-3195-6307,['inżynieria chemiczna'],11,11,21.949,0
902130,Paulina Mikołajczyk,Nieznane,Nieznane,[],2,0,2.444,0
301792,Wojciech Wieleba,W10,0000-0002-5461-9568,['inżynieria mechaniczna'],164,123,9.995,5
801593,Magdalena Legan,W03,Nieznane,[],7,0,3.251,0
147615,Andrzej Trochimczuk,W03,0000-0002-4670-8077,['nauki chemiczne'],242,1596,132.915,7
802290,Justyna Sokolska,W10,Nieznane,[],10,0,0,0
436630,Adriana Merta-Staszczak,PRD,0000-0002-2692-1057,['historia'],47,0,0.399,0
418960,Danuta Szyszka,W06,0000-0002-5856-7400,"['inżynieria środowiska', 'górnictwo i energetyka']",39,9,2.250,0
600060,Agnieszka Pustułka,W10,Nieznane,[],11,0,0,0
292612,Witold Kawalec,W06,0000-0003-2185-3056,"['inżynieria środowiska', 'górnictwo i energetyka']",250,39,13.394,0
292634,Leszek Jurdziak,W06,0000-0003-2353-8420,"['inżynieria środowiska', 'górnictwo i energetyka']",356,54,20.215,4
443910,Mirosław Bajda,W06,0000-0002-7479-8719,"['inżynieria środowiska', 'górnictwo i energetyka']",84,29,5.886,0
424500,Agnieszka Wyłomańska,W13,0000-0001-9750-1351,['matematyka'],234,271,162.725,3
800930,Jakub Obuchowski,W06,0000-0001-6873-456X,[],52,0,25.876,0
600322,Jacek Wodecki,W06,0000-0002-3163-8678,"['inżynieria środowiska', 'górnictwo i energetyka']",46,10,21.065,0
451120,Patrycja Szymczyk-Ziółkowska,W10,0000-0001-7742-7182,['inżynieria mechaniczna'],175,147,102.414,0
351943,Jerzy Greblicki,W04,Nieznane,[],42,10,0,0
481300,Maciej Walczyński,W04,0000-0002-5126-7851,"['informatyka techniczna i telekomunikacja', 'automatyka', 'elektronika i elektrotechnika']",24,5,0,0
025256,Maciej Kulisiewicz,W10,0000-0002-1841-6253,['inżynieria mechaniczna'],179,39,11.455,4
802062,Malgorzata Telesinska,W01,Nieznane,[],9,0,0,0
465470,Mariusz Ptak,W10,0000-0001-8081-8336,['inżynieria mechaniczna'],155,66,42.456,0
600002,Rafał Miśko,W08,0000-0002-4154-419X,['nauki o zarządzaniu i jakości'],14,0,0,0
476640,Piotr J. Sobczyk,W13,0000-0002-0929-9905,[],7,3,16.405,0
402300,Anna Trusek-Hołownia,W03,Nieznane,[],246,138,81.008,3
600004,Damian Semba,W03,0000-0003-3795-5161,['inżynieria chemiczna'],10,1,5.352,0
903827,Alicja Latka,Nieznane,Nieznane,[],1,0,0,0
444540,Renata Kędzior,W03,0000-0002-4441-9546,['inżynieria chemiczna'],32,1,4.241,0
120526,Piotr Falewicz,W03,Nieznane,[],294,88,6.117,1
034588,Andrzej Matynia,W03,0000-0003-4000-2986,['inżynieria chemiczna'],443,205,45.730,8
147303,Jadwiga Urbanik,W01,0000-0003-0042-6813,['architektura i urbanistyka'],140,10,0,0
472310,Paulina N. Działak,W10,0000-0002-5905-1270,['inżynieria mechaniczna'],214,26,5.340,0
401910,Jacek Karliński,W10,0000-0001-6928-5970,['inżynieria mechaniczna'],0,78,16.194,0
452240,Emilia Mazgajczyk,W10,0000-0002-6194-3235,['inżynieria mechaniczna'],31,2,0.333,0
301059,Bogdan Dybała,W10,0000-0002-7414-3333,['inżynieria mechaniczna'],167,231,10.080,0
450930,Karol A. Kobiela,W10,0000-0003-0001-3736,['inżynieria mechaniczna'],73,1,5.767,0
471060,Iryna Smolina,W10,0000-0002-8837-2911,['inżynieria mechaniczna'],53,7,9.237,0
361519,Mariusz Frankiewicz,W10,0000-0001-8270-5474,['inżynieria mechaniczna'],62,7,0,0
447530,Małgorzata Rusińska,W10,0000-0003-4195-5172,['inżynieria mechaniczna'],31,0,0,0
600302,Dominik Błoński,W09,0000-0002-9296-6405,"['inżynieria środowiska', 'górnictwo i energetyka']",20,0,0,0
801767,Michał Kamiński,W09,Nieznane,[],21,0,0,0
903473,Wiktor Serwa,Nieznane,Nieznane,[],1,0,0,0
475560,Bartosz Krawczyk,W04,0000-0002-9774-0106,['informatyka techniczna i telekomunikacja'],154,817,118.108,0
033983,Zygmunt Mazur,W08,0000-0003-1253-7895,['informatyka techniczna i telekomunikacja'],226,19,3.318,6
126308,Hanna Mazur,W08,Nieznane,[],83,4,0,0
302289,Teresa Mendyk-Krajewska,W08,0000-0001-8720-2366,['informatyka techniczna i telekomunikacja'],84,6,0,0
902937,Dorota Budzyń,W10,Nieznane,[],4,0,0,0
485280,Konrad M. Cyprych,W03,0000-0002-4649-323X,['nauki chemiczne'],30,101,66.963,0
902953,Szymon Gryś,Nieznane,Nieznane,[],3,0,0,0
903474,Agata Mintus,W01,Nieznane,[],2,0,0,0
493410,Konrad Gruber,W10,0000-0003-1357-2473,['inżynieria mechaniczna'],45,87,10.812,0
478610,Piotr Gruber,W10,0000-0001-7236-6763,[],20,0,2.159,0
600057,Michał Olejarczyk,W10,0000-0002-6951-4945,['inżynieria mechaniczna'],44,10,2.194,0
802152,Leszek Orzechowski,W01,Nieznane,[],8,0,0,0
902941,Aleksander Tuzik,W10,Nieznane,[],5,0,0,0
344648,Ewa Prałat,W08,0000-0002-9634-9260,['nauki o zarządzaniu i jakości'],82,3,0,0
124506,Andrzej Wołczowski,W04,0000-0002-7749-960X,"['informatyka techniczna i telekomunikacja', 'automatyka', 'elektronika i elektrotechnika']",180,125,12.111,0
411390,Janusz Jakubiak,W04,0000-0002-6710-8820,"['automatyka', 'elektronika i elektrotechnika']",81,112,7.192,0
303981,Józef S. Borkowski,W04,0000-0001-7601-0967,"['automatyka', 'elektronika i elektrotechnika']",87,129,16.251,1
474220,Dariusz Ł. Kania,W04,0000-0002-3992-867X,"['automatyka', 'elektronika i elektrotechnika']",32,60,10.117,0
801868,Izabela Machometa,W01,Nieznane,[],11,0,0,0
210544,Grażyna Hołodnik-Janczura,W08,Nieznane,[],45,4,0,0
801744,Van Du. Nguyen,W08,Nieznane,[],27,0,15.007,0
446110,Grzegorz J. Soboń,W04,0000-0003-3857-3958,"['automatyka', 'elektronika i elektrotechnika']",151,1803,235.498,0
450210,Karol Krzempek,W04,0000-0002-8815-6960,"['automatyka', 'elektronika i elektrotechnika']",83,322,78.768,0
488550,Jan Tarka,W04,Nieznane,[],25,99,18.985,0
440300,Jarosław Sotor,W04,0000-0003-0891-626X,"['automatyka', 'elektronika i elektrotechnika']",192,1664,257.745,2
801968,Laura González Valdés,W09,Nieznane,[],20,0,0.759,0
403240,Dorota Nowak-Woźny,W09,0000-0002-6554-4362,"['inżynieria środowiska', 'górnictwo i energetyka']",94,77,17.132,0
354269,Anna Lower,W01,0000-0003-4358-6374,['architektura i urbanistyka'],22,0,0,0
308500,Robert Masztalski,W01,0000-0003-3408-4807,['architektura i urbanistyka'],117,3,0,5
481910,Agnieszka K. Szumilas,W01,0000-0001-7287-2383,['architektura i urbanistyka'],38,0,0,0
903476,Paulina Pikosz,Nieznane,Nieznane,[],1,0,0,0
415460,Jacek Iwko,W10,0000-0002-7802-8412,['inżynieria mechaniczna'],42,37,10.943,0
352900,Małgorzata Rutkowska,W08,Nieznane,[],201,24,5.504,1
355828,Arkadiusz Wójs,W11,0000-0002-3624-5275,['nauki fizyczne'],216,2656,353.443,5
801882,Maciej Nisztuk,W01,0000-0001-6520-5128,[],14,0,0,0
800137,Damian Bulira,Nieznane,Nieznane,[],13,0,0.943,0
483080,Andrzej Helowicz,W02,Nieznane,[],9,0,0,0
440580,Wojciech H. Kmiecik,W04,0000-0002-7395-6172,[],35,26,2.400,0
600230,Patrycja K. Łydżba,W11,0000-0001-5804-4848,['nauki fizyczne'],11,1,19.420,0
456430,Janusz E. Jacak,W11,0000-0002-6946-2495,['nauki fizyczne'],54,48,86.492,0
101721,Bożena Łowkis,W05,0000-0002-4702-0696,"['automatyka', 'elektronika i elektrotechnika']",124,50,3.409,0
410140,Krzysztof Lewandowski,W10,0000-0003-0036-1926,['inżynieria mechaniczna'],121,5,1.320,0
801579,Anita Niesobska,W03,Nieznane,[],12,0,3.147,0
903639,Justyna Gamrat,Nieznane,Nieznane,[],1,0,0,0
426830,Daniel Dusza,W05,0000-0001-5776-7657,"['automatyka', 'elektronika i elektrotechnika']",45,1,0.761,0
411450,Grzegorz Kosobudzki,W05,0000-0002-6125-6072,"['automatyka', 'elektronika i elektrotechnika']",58,7,3.066,0
146162,Krzysztof Podlejski,W05,0000-0002-9815-0108,[],108,0,0,0
035332,Piotr Madej,W05,Nieznane,[],98,1,0,0
096461,Andrzej Kałwak,W05,Nieznane,[],57,0,0.520,0
035086,Leszek Maluga,W01,0000-0003-4715-4819,['architektura i urbanistyka'],99,1,0,2
464640,Hubert B. Bujak,W01,Nieznane,[],4,0,0,0
443700,Karolina A. Jaklewicz,W01,0000-0003-4119-0720,['architektura i urbanistyka'],12,0,0,0
146485,Paweł Jaszczuk,W01,0000-0002-6115-6143,[],20,0,0,0
