id,name,citations,citation_count,Wydzial,Katedra
55927555400,Kamiiński Mieczysław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55927555400&origin=inward,21,Unknown,Unknown
55914122200,Agnieszka Urbanowska ,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55914122200&origin=inward,11,Unknown,Unknown
55911375300,Trzmiel Kamil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55911375300&origin=inward,19,Unknown,Unknown
55905013900,Juszczyński Marcin,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55905013900&origin=inward,23,Unknown,Unknown
55903995500,Chlebus Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55903995500&origin=inward,13,Unknown,Unknown
55900633700,Zaleåny Robert,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55900633700&origin=inward,53,Unknown,Unknown
55899801400,Wojciech Muszyński,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55899801400&origin=inward,0,Unknown,Unknown
55890676300,Woåniak Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55890676300&origin=inward,30,Unknown,Unknown
55883183600,Knapik K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55883183600&origin=inward,6,Unknown,Unknown
55881266800,Banaś Bartosz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55881266800&origin=inward,0,Unknown,Unknown
55879449600,Cichoń Kamil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55879449600&origin=inward,18,Unknown,Unknown
55875671600,Kosek J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55875671600&origin=inward,0,Unknown,Unknown
55872143200,Mytych Przemysław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55872143200&origin=inward,0,Unknown,Unknown
55843722700,Kamińska M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55843722700&origin=inward,3,W13,Katedra Matematyki
55843433200,Kobyłt P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55843433200&origin=inward,3,Unknown,Unknown
55837826800,Grzondko Mateusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55837826800&origin=inward,5,Unknown,Unknown
55837423900,Kukula Radoslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55837423900&origin=inward,6,Unknown,Unknown
55837416100,Tlaczalaa Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55837416100&origin=inward,7,Unknown,Unknown
55837132900,Boratynski Marek Panek Boguslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55837132900&origin=inward,0,Unknown,Unknown
55836429500,Brzozowski Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55836429500&origin=inward,0,Unknown,Unknown
55835925700,Stupiec Emil,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55835925700&origin=inward,9,Unknown,Unknown
55825791400,Tuchy Lukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55825791400&origin=inward,64,Unknown,Unknown
55822259400,Józefowicz Radosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55822259400&origin=inward,4,Unknown,Unknown
55821596000,Brzeźniak Błazej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55821596000&origin=inward,7,Unknown,Unknown
55818117000,Dulşba Ignacy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55818117000&origin=inward,0,Unknown,Unknown
55804423700,Steller Karol,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55804423700&origin=inward,6,Unknown,Unknown
55790847700,Skorupski Jakub,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55790847700&origin=inward,3,Unknown,Unknown
55780487200,Cieslak K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55780487200&origin=inward,12,Unknown,Unknown
55767505500,Waniczek M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55767505500&origin=inward,165,Unknown,Unknown
55763611900,Wilkowski Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55763611900&origin=inward,10,Unknown,Unknown
55759853200,Banaszczyk M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55759853200&origin=inward,99,Unknown,Unknown
55758655700,Hojko Mikołaj Ryszard,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55758655700&origin=inward,0,Unknown,Unknown
55758571900,Panachida Pawel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55758571900&origin=inward,12,Unknown,Unknown
55757473600,Adamiec Robert,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55757473600&origin=inward,0,Unknown,Unknown
55752231200,Zieliski Ryszard J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55752231200&origin=inward,78,Unknown,Unknown
55699061500,Awski Jan Stanis,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55699061500&origin=inward,0,Unknown,Unknown
55698556300,Jurkó Dominik,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55698556300&origin=inward,2,Unknown,Unknown
55697601000,Wysoczaski Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55697601000&origin=inward,0,Unknown,Unknown
55691859600,Konderia Piotr,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55691859600&origin=inward,0,Unknown,Unknown
55666994600,J Misiewicz ,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55666994600&origin=inward,38,Unknown,Unknown
55666851000,Ł Radosiński ,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55666851000&origin=inward,0,Unknown,Unknown
55661504900,Tarnawski Michal,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55661504900&origin=inward,56,Unknown,Unknown
55656851100,Zalewski M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55656851100&origin=inward,0,Unknown,Unknown
55654429400,Koszaløka Leszek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55654429400&origin=inward,6,Unknown,Unknown
55649617200,Paja̧k Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55649617200&origin=inward,30,Unknown,Unknown
55645051200,Kaim Karol,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55645051200&origin=inward,0,Unknown,Unknown
55637220500,Jeogonekdrusik M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55637220500&origin=inward,139,Unknown,Unknown
55626427400,Skarzìewski Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55626427400&origin=inward,67,Unknown,Unknown
55620653700,Wysockakról K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55620653700&origin=inward,0,Unknown,Unknown
55615108600,Patrascu Petru,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55615108600&origin=inward,0,Unknown,Unknown
55614333000,Zyśk Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55614333000&origin=inward,4,Unknown,Unknown
55614318900,Kwiatkowski Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55614318900&origin=inward,0,Unknown,Unknown
55614046500,Łopatka Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55614046500&origin=inward,0,Unknown,Unknown
55601384800,Wilczek Szymon,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55601384800&origin=inward,11,Unknown,Unknown
55587368500,Stach L.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55587368500&origin=inward,0,Unknown,Unknown
55576301700,Kayyali Ghassan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55576301700&origin=inward,0,Unknown,Unknown
55574517500,Kukul Jakub,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55574517500&origin=inward,66,Unknown,Unknown
55566822100,B Miedziński ,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55566822100&origin=inward,0,Unknown,Unknown
55565051100,MacIej Walczak,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55565051100&origin=inward,107,Unknown,Unknown
55559756200,Marszalski Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55559756200&origin=inward,7,Unknown,Unknown
55555692900,Nankiewicz Marcin,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55555692900&origin=inward,9,Unknown,Unknown
55555298600,Stanislawski Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55555298600&origin=inward,54,Unknown,Unknown
55550541200,Regula Piotr,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55550541200&origin=inward,10,Unknown,Unknown
55547008200,Wcislo Michal,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55547008200&origin=inward,20,Unknown,Unknown
55546793000,Marzynski Michal,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55546793000&origin=inward,20,Unknown,Unknown
55542443000,Przerwa-Tetmajer Tadeusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55542443000&origin=inward,26,Unknown,Unknown
55535194700,Janusz B.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55535194700&origin=inward,0,Unknown,Unknown
55533052100,Fassa Bartłomiej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55533052100&origin=inward,4,Unknown,Unknown
55532911900,Kijak Przemysław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55532911900&origin=inward,13,Unknown,Unknown
55532550700,Bçdziński R.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55532550700&origin=inward,0,Unknown,Unknown
55520669700,Fedczyszyn Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55520669700&origin=inward,13,Unknown,Unknown
55520306800,Bodzon Bartosz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55520306800&origin=inward,0,Unknown,Unknown
55513704300,Kawalilo Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55513704300&origin=inward,2,Unknown,Unknown
55511579700,Marcinkowski Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55511579700&origin=inward,8,Unknown,Unknown
55484864800,Polak Pawel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55484864800&origin=inward,9,Unknown,Unknown
55482806600,Baȩczkowska K.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55482806600&origin=inward,91,Unknown,Unknown
55440791000,Wrótniak Karol,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55440791000&origin=inward,21,Unknown,Unknown
55417378000,Jankowski Jakub,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55417378000&origin=inward,3,Unknown,Unknown
55400873600,Filip P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55400873600&origin=inward,0,Unknown,Unknown
55390603100,Kowalski Damian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55390603100&origin=inward,0,Unknown,Unknown
55388364400,Urbanczyck Waclaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55388364400&origin=inward,0,Unknown,Unknown
55387713900,Pawlakn W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55387713900&origin=inward,17,Unknown,Unknown
55387410900,Srokan Z. J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55387410900&origin=inward,18,Unknown,Unknown
55375286400,Paczek-Popko E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55375286400&origin=inward,42,Unknown,Unknown
55373092700,Urba ́nczyk Waclaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55373092700&origin=inward,42,Unknown,Unknown
55372461400,Pawicki Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55372461400&origin=inward,60,Unknown,Unknown
55371882600,Pilszak M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55371882600&origin=inward,0,Unknown,Unknown
55365593700,Kłyk Łukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55365593700&origin=inward,8,Unknown,Unknown
55360747200,Biudnik Mateusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55360747200&origin=inward,39,Unknown,Unknown
55360052500,Rudno-Rudziski W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55360052500&origin=inward,48,Unknown,Unknown
55359516700,Reszewski S.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55359516700&origin=inward,6,W09,Katedra Techniki Cieplnej
55356095800,Długosz J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55356095800&origin=inward,0,W13,Katedra Matematyki
55354684600,Janiszewski Mac Iej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55354684600&origin=inward,3,Unknown,Unknown
55353710900,Janowicz Konrad,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55353710900&origin=inward,2,Unknown,Unknown
55350528300,Grzegorczyn Mateusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55350528300&origin=inward,4,Unknown,Unknown
55347776200,Małozić Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55347776200&origin=inward,124,Unknown,Unknown
55339183400,Majewski Dariusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55339183400&origin=inward,0,Unknown,Unknown
55336633000,Gajewski Konrad,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55336633000&origin=inward,0,Unknown,Unknown
55330816200,Zatopiaski J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55330816200&origin=inward,16,Unknown,Unknown
55330276800,Goebiewski Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55330276800&origin=inward,14,Unknown,Unknown
55329150800,Adam Mielczarek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55329150800&origin=inward,0,Unknown,Unknown
55326087200,Eichler Janusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55326087200&origin=inward,0,Unknown,Unknown
55322842500,Józef Oleksyszyn,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55322842500&origin=inward,107,Unknown,Unknown
55322505100,Marcin Sieńczyk,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55322505100&origin=inward,107,Unknown,Unknown
55316170400,Kosowski Michał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55316170400&origin=inward,2,Unknown,Unknown
55315276200,Miziołek Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55315276200&origin=inward,2,Unknown,Unknown
55315141800,Chudzik Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55315141800&origin=inward,6,W08,Katedra Informatyki Stosowanej
55315089300,Proma Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55315089300&origin=inward,3,Unknown,Unknown
55314436900,Pol Mac Iej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55314436900&origin=inward,3,Unknown,Unknown
55308172500,Rebizan W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55308172500&origin=inward,17,Unknown,Unknown
55306411100,Pajak Pawel,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55306411100&origin=inward,0,Unknown,Unknown
55305674600,Stec Zesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55305674600&origin=inward,0,Unknown,Unknown
55274976200,Stańda J.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55274976200&origin=inward,0,Unknown,Unknown
55266400000,Hotlo Marian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55266400000&origin=inward,62,Unknown,Unknown
55263629300,Siwori Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55263629300&origin=inward,23,Unknown,Unknown
55258793000,Guzik M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55258793000&origin=inward,5,Unknown,Unknown
55256137800,Sadowski Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55256137800&origin=inward,142,Unknown,Unknown
55253660300,Skrtowicz M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55253660300&origin=inward,58,Unknown,Unknown
55253388900,Cieplik Przemyslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55253388900&origin=inward,0,Unknown,Unknown
55248132600,Konietzko Marcin,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55248132600&origin=inward,42,Unknown,Unknown
55242334000,van Tran Than,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55242334000&origin=inward,7,Unknown,Unknown
55241686400,Bajoreki Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55241686400&origin=inward,4,Unknown,Unknown
55240376000,Witek Pawe,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55240376000&origin=inward,40,Unknown,Unknown
55235965900,Kuzma Lukasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55235965900&origin=inward,31,Unknown,Unknown
55234962500,Nowanowski Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55234962500&origin=inward,0,Unknown,Unknown
55232911500,Bien P. E Jan,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55232911500&origin=inward,0,Unknown,Unknown
55232432500,Zwolski C. E Jaroslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55232432500&origin=inward,0,W02,Katedra Mostów i Kolei
55217656600,Kotnarowski G.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55217656600&origin=inward,6,Unknown,Unknown
55210479000,WLodzimierz Kordyzewski,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55210479000&origin=inward,82,Unknown,Unknown
55209967700,Matoga Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55209967700&origin=inward,0,Unknown,Unknown
55201020200,Kubicki Marek M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55201020200&origin=inward,6,Unknown,Unknown
55190284400,Tomczak W.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55190284400&origin=inward,0,W08,Katedra Badań Operacyjnych i Inteligencji Biznesowej
55190118300,Zieba Jaroslaw,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55190118300&origin=inward,0,Unknown,Unknown
55180649300,Derlukiewicz Wiesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55180649300&origin=inward,2,Unknown,Unknown
55132917500,Marut Tomasz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55132917500&origin=inward,17,Unknown,Unknown
55131795300,Jodkowski Bolesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55131795300&origin=inward,0,Unknown,Unknown
55110452500,Straszak B.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55110452500&origin=inward,60,Unknown,Unknown
55094114300,Pasierbek Mac Iej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55094114300&origin=inward,13,Unknown,Unknown
55082047100,Rysiakiewichz-Pasek E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55082047100&origin=inward,24,Unknown,Unknown
55048198400,Laska P.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55048198400&origin=inward,21,W07,"Katedra Klimatyzacji, Ogrzewnictwa, Gazownictwa i Ochrony Powietrza"
55047310000,Szurgot Bartosz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55047310000&origin=inward,31,Unknown,Unknown
55027445900,Zdybek Ireneusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55027445900&origin=inward,0,Unknown,Unknown
55027182900,Wartalski Jerzy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=55027182900&origin=inward,3,Unknown,Unknown
54975126800,Cieślak Krzysztof,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54975126800&origin=inward,0,Unknown,Unknown
54973805200,Drod Ryszard,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54973805200&origin=inward,0,Unknown,Unknown
54924616200,Dulȩbe Ignacy,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54924616200&origin=inward,4,Unknown,Unknown
54896391000,Gusowska-Trzebiatowska M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54896391000&origin=inward,0,Unknown,Unknown
54784796000,Norberciak Maciej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54784796000&origin=inward,3,Unknown,Unknown
54784385400,Gil Waldemar,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54784385400&origin=inward,0,Unknown,Unknown
54784370000,Gołaszewski Jarosław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54784370000&origin=inward,9,Unknown,Unknown
54413232000,Sroka Marek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54413232000&origin=inward,12,Unknown,Unknown
54396518000,Wierzejewski Jȩdrzej,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54396518000&origin=inward,4,Unknown,Unknown
54391350500,Krzysztof Pieńkowski,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54391350500&origin=inward,0,Unknown,Unknown
54390856100,Błazej Jakubowski,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54390856100&origin=inward,0,Unknown,Unknown
54390849100,Antoni Klajn,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=54390849100&origin=inward,0,Unknown,Unknown
53983970000,Frys Wojciech,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53983970000&origin=inward,0,Unknown,Unknown
53882018200,Sylwia M. U C,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53882018200&origin=inward,0,Unknown,Unknown
53873904400,Króicki Zbigniew,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53873904400&origin=inward,0,Unknown,Unknown
53873867600,Florek Rafał,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53873867600&origin=inward,0,Unknown,Unknown
53664208800,Najwer L.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53664208800&origin=inward,32,Unknown,Unknown
53664157400,Paskiewicz R.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53664157400&origin=inward,87,Unknown,Unknown
53663433400,Gawor T.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53663433400&origin=inward,0,Unknown,Unknown
53663374300,Debski M.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=53663374300&origin=inward,0,Unknown,Unknown
52865032800,Tuta Jakub,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52865032800&origin=inward,9,Unknown,Unknown
52864749600,Rucki Eugeniusz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52864749600&origin=inward,13,Unknown,Unknown
52864645400,Stadtherr Stanisław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52864645400&origin=inward,0,Unknown,Unknown
52864109600,Lehkunów Ludomir,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52864109600&origin=inward,0,Unknown,Unknown
52863915500,Kotarba Wiesław,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52863915500&origin=inward,0,Unknown,Unknown
52564277000,Slodczyk Damian,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52564277000&origin=inward,8,Unknown,Unknown
52563927400,Maœlak Paweł,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=52563927400&origin=inward,12,Unknown,Unknown
51964430100,Palmowski Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=51964430100&origin=inward,0,Unknown,Unknown
51963977100,Kurdziel Grzegorz,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=51963977100&origin=inward,0,Unknown,Unknown
51864610900,Rosolowki E.,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=51864610900&origin=inward,32,Unknown,Unknown
51763844600,Jagodziénaski Jacek,https://www.scopus.com/author/citedby.uri?partnerID=HzOxMe3b&citedAuthorId=51763844600&origin=inward,3,Unknown,Unknown
